school_name,district,city,county,enrollment,avg_class_size,avg_teaching_exp,perc_novice_teachers,teacher_attendance_rate,pupil_teacher_ratio,chronic_absenteeism,ELA_proficiency,math_proficiency,science_proficiency,year,zip,address_longitude,address_latitude,address_street,has_transition_program,transportation_bus,transportationel,transportation_metra,graduation_rate,sat_school_average,district_mean_graduation_rate,graduation_rate4_year,district_mean_college_enrollment_rate,college_enrollment_rate,attendance_rate_current_year,student_count,student_count_low_income,student_count_special_education,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,statistics_summary,demographics_summary,has_bilingual_services,has_refugee_services,has_hearing_impairment_services,has_visual_impairment_services,school_profile_year,safety_rating,culture_rating,school_year_readable,overall_rating_status,overall_rating,zip_right,el_connections,cta_connections,metra_connections,year_right,school_name_right,neighborhood
South Shore Intl Col Prep HS,City of Chicago SD 299,Chicago,Cook,509.0,22.5,,,,,63.9,17.0,5.7,30.1,2023.0,60649.0,-87.576353,41.758792,1955 E 75TH St,No,,Red,,92.9,901.0,85.6,80.2,65.2,72.0,81.7,553.0,356.0,72.0,525.0,22.0,2.0,0.0,0.0,There are 553 students enrolled at SOUTH SHORE INTL HS.  64.4% are Low Income Students.  13% are Diverse Learners.  3.3% are Limited English Learners.,The largest demographic at SOUTH SHORE INTL HS is Black.  This demographic makes up 94.9% of the student population.  The second greatest demographic is Hispanic at 4%.,,,No,No,2025.0,VERY WEAK,Not Enough Data,School Year 2024-2025,Good Standing,Inability to Rate,60649.0,Yes,6.0,Yes,2025.0,South Shore Intl Col Prep HS,South Shore
South Shore Intl Col Prep HS,Chicago Public Schools District 299,Chicago,Cook,562.0,24.2,15.4,10.0,40.0,,73.3,8.6,7.3,18.6,2024.0,60649.0,-87.576353,41.758792,1955 E 75TH St,No,,Red,,92.9,901.0,85.6,80.2,65.2,72.0,81.7,553.0,356.0,72.0,525.0,22.0,2.0,0.0,0.0,There are 553 students enrolled at SOUTH SHORE INTL HS.  64.4% are Low Income Students.  13% are Diverse Learners.  3.3% are Limited English Learners.,The largest demographic at SOUTH SHORE INTL HS is Black.  This demographic makes up 94.9% of the student population.  The second greatest demographic is Hispanic at 4%.,,,No,No,2025.0,VERY WEAK,Not Enough Data,School Year 2024-2025,Good Standing,Inability to Rate,60649.0,Yes,6.0,Yes,2025.0,South Shore Intl Col Prep HS,South Shore
Goode STEM Academy HS,Chicago Public Schools District 299,Chicago,Cook,961.0,24.4,13.2,4.3,38.4,,56.5,22.2,8.7,23.1,2025.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Goode STEM Academy HS,City of Chicago SD 299,Chicago,Cook,917.0,,,,,,46.0,6.4,10.5,5.0,2019.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Goode STEM Academy HS,City of Chicago SD 299,Chicago,Cook,924.0,,,,,,27.3,,,,2020.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Goode STEM Academy HS,City of Chicago SD 299,Chicago,Cook,936.0,22.1,,,,,47.1,5.7,5.2,1.2,2021.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Goode STEM Academy HS,City of Chicago SD 299,Chicago,Cook,953.0,22.1,,,,,53.8,3.6,4.9,6.5,2022.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Goode STEM Academy HS,City of Chicago SD 299,Chicago,Cook,971.0,23.1,,,,,48.8,3.7,2.3,12.7,2023.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Goode STEM Academy HS,Chicago Public Schools District 299,Chicago,Cook,951.0,24.2,12.7,1.6,29.5,,48.7,7.5,6.2,21.0,2024.0,60652.0,-87.707345,41.75375,7651 S HOMAN Ave,No,,,,94.9,809.0,85.6,90.7,65.2,60.3,85.7,883.0,672.0,164.0,280.0,582.0,13.0,0.0,2.0,There are 883 students enrolled at GOODE HS.  76.1% are Low Income Students.  18.6% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at GOODE HS is Hispanic.  This demographic makes up 65.9% of the student population.  The second greatest demographic is Black at 31.7%.,,,No,No,2025.0,VERY WEAK,Moderately Organized,School Year 2024-2025,Good Standing,Inability to Rate,60652.0,No,2.0,No,2025.0,Goode STEM Academy HS,Ashburn
Walter Henri Dyett High School for the Arts,Chicago Public Schools District 299,Chicago,Cook,510.0,23.6,10.9,9.4,60.3,,72.3,7.2,*,15.8,2025.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Walter Henri Dyett High School for the Arts,City of Chicago SD 299,Chicago,Cook,477.0,,,,,,34.2,8.7,2.9,11.7,2019.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Walter Henri Dyett High School for the Arts,City of Chicago SD 299,Chicago,Cook,614.0,,,,,,24.9,,,,2020.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Walter Henri Dyett High School for the Arts,City of Chicago SD 299,Chicago,Cook,578.0,20.2,,,,,57.9,2.9,2.1,7.4,2021.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Walter Henri Dyett High School for the Arts,City of Chicago SD 299,Chicago,Cook,531.0,17.7,,,,,59.9,4.5,0.6,6.9,2022.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Walter Henri Dyett High School for the Arts,City of Chicago SD 299,Chicago,Cook,520.0,18.0,,,,,70.2,4.5,0.7,4.5,2023.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Walter Henri Dyett High School for the Arts,Chicago Public Schools District 299,Chicago,Cook,500.0,21.0,9.8,18.4,50.0,,74.7,*,*,11.6,2024.0,60615.0,-87.612239,41.801204,555 E 51ST ,No,,Green,,87.4,812.0,85.6,86.9,65.2,55.6,79.5,488.0,402.0,86.0,471.0,13.0,1.0,0.0,1.0,There are 488 students enrolled at DYETT ARTS HS.  82.4% are Low Income Students.  17.6% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at DYETT ARTS HS is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.7%.,,,No,No,2025.0,VERY WEAK,Organized,School Year 2024-2025,Good Standing,Inability to Rate,60615.0,Yes,5.0,Yes,2025.0,,Washington Park
Englewood STEM High School,Chicago Public Schools District 299,Chicago,Cook,626.0,27.1,8.0,16.0,33.1,,87.5,8.4,*,*,2025.0,60621.0,-87.639061,41.770251,6835 S NORMAL ,No,,"Green, Red",,,778.0,,75.6,,,71.5,534.0,323.0,105.0,383.0,144.0,4.0,0.0,1.0,There are 534 students enrolled at ENGLEWOOD STEM HS.  60.5% are Low Income Students.  19.7% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at ENGLEWOOD STEM HS is Black.  This demographic makes up 71.7% of the student population.  The second greatest demographic is Hispanic at 27%.,,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Intensive Support,Inability to Rate,60621.0,,4.0,Yes,2025.0,Englewood STEM High School,Englewood
Englewood STEM High School,City of Chicago SD 299,Chicago,Cook,409.0,,,,,,35.5,,,,2020.0,60621.0,-87.639061,41.770251,6835 S NORMAL ,No,,"Green, Red",,,778.0,,75.6,,,71.5,534.0,323.0,105.0,383.0,144.0,4.0,0.0,1.0,There are 534 students enrolled at ENGLEWOOD STEM HS.  60.5% are Low Income Students.  19.7% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at ENGLEWOOD STEM HS is Black.  This demographic makes up 71.7% of the student population.  The second greatest demographic is Hispanic at 27%.,,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Intensive Support,Inability to Rate,60621.0,,4.0,Yes,2025.0,Englewood STEM High School,Englewood
Englewood STEM High School,City of Chicago SD 299,Chicago,Cook,662.0,21.1,,,,,70.2,7.7,7.7,,2021.0,60621.0,-87.639061,41.770251,6835 S NORMAL ,No,,"Green, Red",,,778.0,,75.6,,,71.5,534.0,323.0,105.0,383.0,144.0,4.0,0.0,1.0,There are 534 students enrolled at ENGLEWOOD STEM HS.  60.5% are Low Income Students.  19.7% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at ENGLEWOOD STEM HS is Black.  This demographic makes up 71.7% of the student population.  The second greatest demographic is Hispanic at 27%.,,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Intensive Support,Inability to Rate,60621.0,,4.0,Yes,2025.0,Englewood STEM High School,Englewood
Englewood STEM High School,City of Chicago SD 299,Chicago,Cook,808.0,24.1,,,,,85.1,2.2,2.2,7.0,2022.0,60621.0,-87.639061,41.770251,6835 S NORMAL ,No,,"Green, Red",,,778.0,,75.6,,,71.5,534.0,323.0,105.0,383.0,144.0,4.0,0.0,1.0,There are 534 students enrolled at ENGLEWOOD STEM HS.  60.5% are Low Income Students.  19.7% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at ENGLEWOOD STEM HS is Black.  This demographic makes up 71.7% of the student population.  The second greatest demographic is Hispanic at 27%.,,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Intensive Support,Inability to Rate,60621.0,,4.0,Yes,2025.0,Englewood STEM High School,Englewood
Englewood STEM High School,City of Chicago SD 299,Chicago,Cook,759.0,26.3,,,,,86.3,1.0,0.5,10.0,2023.0,60621.0,-87.639061,41.770251,6835 S NORMAL ,No,,"Green, Red",,,778.0,,75.6,,,71.5,534.0,323.0,105.0,383.0,144.0,4.0,0.0,1.0,There are 534 students enrolled at ENGLEWOOD STEM HS.  60.5% are Low Income Students.  19.7% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at ENGLEWOOD STEM HS is Black.  This demographic makes up 71.7% of the student population.  The second greatest demographic is Hispanic at 27%.,,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Intensive Support,Inability to Rate,60621.0,,4.0,Yes,2025.0,Englewood STEM High School,Englewood
Englewood STEM High School,Chicago Public Schools District 299,Chicago,Cook,605.0,27.5,7.6,8.8,38.5,,87.1,*,*,*,2024.0,60621.0,-87.639061,41.770251,6835 S NORMAL ,No,,"Green, Red",,,778.0,,75.6,,,71.5,534.0,323.0,105.0,383.0,144.0,4.0,0.0,1.0,There are 534 students enrolled at ENGLEWOOD STEM HS.  60.5% are Low Income Students.  19.7% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at ENGLEWOOD STEM HS is Black.  This demographic makes up 71.7% of the student population.  The second greatest demographic is Hispanic at 27%.,,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Intensive Support,Inability to Rate,60621.0,,4.0,Yes,2025.0,Englewood STEM High School,Englewood
Acero Chtr Sch Network Victoria Soto Campus,Chicago Public Schools District 299,Chicago,Cook,552.0,24.4,9.7,4.8,96.5,,54.5,15.2,*,16.7,2025.0,60632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acero Chtr Sch Network Victoria Soto Campus,Chicago Public Schools District 299,Chicago,Cook,564.0,23.6,9.1,6.4,99.5,,56.5,*,*,28.5,2024.0,60632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intrinsic 2 Charter High School,Intrinsic 2 Charter High School,Chicago,Cook,734.0,18.0,3.6,29.4,35.5,,38.4,29.4,12.8,32.3,2025.0,60603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intrinsic 2 Charter High School,Intrinsic 2 Charter High School,Chicago,Cook,90.0,,,,,,,,,,2020.0,60603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intrinsic 2 Charter High School,Intrinsic 2 Charter High Schoo,Chicago,Cook,360.0,,,,,,36.7,,,,2021.0,60603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intrinsic 2 Charter High School,Intrinsic 2 Charter High School,Chicago,Cook,569.0,,,,,,52.3,11.1,17.3,26.1,2022.0,60603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intrinsic 2 Charter High School,Intrinsic 2 Charter High School,Chicago,Cook,628.0,14.8,,,,,58.5,18.1,8.5,24.9,2023.0,60603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intrinsic 2 Charter High School,Intrinsic 2 Charter High School,Chicago,Cook,699.0,16.2,3.5,38.2,52.0,,44.2,13.0,*,29.1,2024.0,60603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYC Chicago,IDJJ Sch Dist 428,Chicago,Dept Of Corrections,51.0,,,,,,,,,,2019.0,60612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYC Chicago,IDJJ Sch Dist 428,Chicago,Dept Of Corrections,40.0,,,,,,,,,,2020.0,60612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYC Chicago,IDJJ Sch Dist 428,Chicago,Dept Of Corrections,15.0,4.3,,,,,,,,,2022.0,60612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYC Chicago,IDJJ Sch Dist 428,Chicago,Dept Of Corrections,17.0,3.8,,,,,,,,,2023.0,60612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collins Academy STEAM High School,,,,,,,,,,,,,,2025.0,60623.0,-87.702042,41.864149,1313 S SACRAMENTO Dr,No,,"Blue,Pink",,72.3,768.0,85.6,72.5,65.2,48.0,80.5,188.0,176.0,43.0,183.0,3.0,0.0,0.0,1.0,There are 188 students enrolled at COLLINS STEAM HS.  93.6% are Low Income Students.  22.9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at COLLINS STEAM HS is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 1.6%.,,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60623.0,,6.0,Yes,2025.0,Collins Academy High School,North Lawndale
Catalyst - Maria Charter School,,,,,,,,,,,,,,2025.0,,-87.693075,41.770992,6727 S CALIFORNIA Ave,No,,Orange,,87.1,0.0,85.6,78.2,,,91.3,536.0,509.0,76.0,275.0,244.0,11.0,0.0,2.0,There are 536 students enrolled at CATALYST - MARIA.  95% are Low Income Students.  14.2% are Diverse Learners.  23.3% are Limited English Learners.,The largest demographic at CATALYST - MARIA is Black.  This demographic makes up 51.3% of the student population.  The second greatest demographic is Hispanic at 45.5%.,Yes,,No,No,2025.0,VERY WEAK,Partially Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60629.0,Yes,4.0,Yes,2025.0,,Chicago Lawn
Acero Charter Schools - Sor Juana Inés de la Cruz,,,,,,,,,,,,,,2025.0,,-87.684406,42.016476,7416 N RIDGE Blvd,No,,"Purple, Red, Yellow",,88.2,844.0,85.6,95.5,65.2,64.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,There is not any Demographic information for this school at this time,Yes,,No,No,2025.0,WEAK,Not Yet Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60645.0,,5.0,Yes,2025.0,,West Ridge
Horizon Science Academy Southwest Chicago Charter,,,,,,,,,,,,,,2025.0,,-87.683963,41.795201,5401 S WESTERN Ave,No,,Orange,,89.3,880.0,85.6,88.9,65.2,57.9,91.8,727.0,579.0,67.0,156.0,556.0,13.0,0.0,1.0,There are 727 students enrolled at HORIZON - SOUTHWEST.  79.6% are Low Income Students.  9.2% are Diverse Learners.  28.2% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 76.5% of the student population.  The second greatest demographic is Black at 21.5%.,Yes,,No,No,2025.0,WEAK,Not Yet Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60609.0,Yes,5.0,Yes,2025.0,,Gage Park
